RegionCode,City,State,Country,Countrylatitude,Countrylongitude,Region,Market
R2143,Azcapotzalco,Distrito Federal,Mexico,23.634501,-102.552784,Central America,LATAM
R2144,Villahermosa,Tabasco,Mexico,23.634501,-102.552784,Central America,LATAM
R2145,Tlalpan,Distrito Federal,Mexico,23.634501,-102.552784,Central America,LATAM
R2146,Morelia,Michoacán,Mexico,23.634501,-102.552784,Central America,LATAM
R2147,La Paz,Baja California Sur,Mexico,23.634501,-102.552784,Central America,LATAM
R2148,Juárez,Chihuahua,Mexico,23.634501,-102.552784,Central America,LATAM
R2149,Gómez Palacio,Durango,Mexico,23.634501,-102.552784,Central America,LATAM
R2150,Tlalnepantla,México,Mexico,23.634501,-102.552784,Central America,LATAM
R2151,Guadalajara,Jalisco,Mexico,23.634501,-102.552784,Central America,LATAM
R2152,Tlaquepaque,Jalisco,Mexico,23.634501,-102.552784,Central America,LATAM
R2153,Hidalgo,Michoacán,Mexico,23.634501,-102.552784,Central America,LATAM
R2154,Córdoba,Veracruz,Mexico,23.634501,-102.552784,Central America,LATAM
R2155,Guamúchil,Sinaloa,Mexico,23.634501,-102.552784,Central America,LATAM
R2156,Tuxtla Gutiérrez,Chiapas,Mexico,23.634501,-102.552784,Central America,LATAM
R2157,Celaya,Guanajuato,Mexico,23.634501,-102.552784,Central America,LATAM
R2158,Mérida,Yucatán,Mexico,23.634501,-102.552784,Central America,LATAM
R2159,Culiacán,Sinaloa,Mexico,23.634501,-102.552784,Central America,LATAM
R2160,San Francisco del Rincón,Guanajuato,Mexico,23.634501,-102.552784,Central America,LATAM
R2161,Miguel Hidalgo,Distrito Federal,Mexico,23.634501,-102.552784,Central America,LATAM
R2162,Querétaro,Querétaro,Mexico,23.634501,-102.552784,Central America,LATAM
R2163,Coacalco,México,Mexico,23.634501,-102.552784,Central America,LATAM
R2164,Toluca,México,Mexico,23.634501,-102.552784,Central America,LATAM
R2165,Poza Rica de Hidalgo,Veracruz,Mexico,23.634501,-102.552784,Central America,LATAM
R2166,Cancún,Quintana Roo,Mexico,23.634501,-102.552784,Central America,LATAM
R2167,Milpa Alta,Distrito Federal,Mexico,23.634501,-102.552784,Central America,LATAM
R2168,Chihuahua,Chihuahua,Mexico,23.634501,-102.552784,Central America,LATAM
R2169,Irapuato,Guanajuato,Mexico,23.634501,-102.552784,Central America,LATAM
R2170,San Luis Río Colorado,Sonora,Mexico,23.634501,-102.552784,Central America,LATAM
R2171,Torreón,Coahuila,Mexico,23.634501,-102.552784,Central America,LATAM
R2172,Jiutepec,Morelos,Mexico,23.634501,-102.552784,Central America,LATAM
R2173,Tampico,Tamaulipas,Mexico,23.634501,-102.552784,Central America,LATAM
R2174,Orizaba,Veracruz,Mexico,23.634501,-102.552784,Central America,LATAM
R2175,Heroica Zitácuaro,Michoacán,Mexico,23.634501,-102.552784,Central America,LATAM
R2176,Reynosa,Tamaulipas,Mexico,23.634501,-102.552784,Central America,LATAM
R2177,San Cristóbal de Las Casas,Chiapas,Mexico,23.634501,-102.552784,Central America,LATAM
R2178,Cholula,Puebla,Mexico,23.634501,-102.552784,Central America,LATAM
R2179,Tepic,Nayarit,Mexico,23.634501,-102.552784,Central America,LATAM
R2180,Colima,Colima,Mexico,23.634501,-102.552784,Central America,LATAM
R2181,Apodaca,Nuevo León,Mexico,23.634501,-102.552784,Central America,LATAM
R2182,Zacatecas,Zacatecas,Mexico,23.634501,-102.552784,Central America,LATAM
R2183,Santa Catarina,Nuevo León,Mexico,23.634501,-102.552784,Central America,LATAM
R2184,San Andrés Tuxtla,Veracruz,Mexico,23.634501,-102.552784,Central America,LATAM
R2185,Chetumal,Quintana Roo,Mexico,23.634501,-102.552784,Central America,LATAM
R2186,Cuernavaca,Morelos,Mexico,23.634501,-102.552784,Central America,LATAM
R2187,Victoria,Tamaulipas,Mexico,23.634501,-102.552784,Central America,LATAM
R2188,Tapachula,Chiapas,Mexico,23.634501,-102.552784,Central America,LATAM
R2189,Acuña,Coahuila,Mexico,23.634501,-102.552784,Central America,LATAM
R2190,Soledad Díez Gutiérrez,San Luis Potosí,Mexico,23.634501,-102.552784,Central America,LATAM
R2191,Cuajimalpa,Distrito Federal,Mexico,23.634501,-102.552784,Central America,LATAM
R2192,Los Mochis,Sinaloa,Mexico,23.634501,-102.552784,Central America,LATAM
R2193,Obregón,Sonora,Mexico,23.634501,-102.552784,Central America,LATAM
R2194,Teziutlán,Puebla,Mexico,23.634501,-102.552784,Central America,LATAM
R2195,Ocotlán,Jalisco,Mexico,23.634501,-102.552784,Central America,LATAM
R2196,Metepec,México,Mexico,23.634501,-102.552784,Central America,LATAM
R2197,San Pablo de las Salinas,México,Mexico,23.634501,-102.552784,Central America,LATAM
R2198,Temixco,Morelos,Mexico,23.634501,-102.552784,Central America,LATAM
R2199,Ensenada,Baja California,Mexico,23.634501,-102.552784,Central America,LATAM
R2200,Atlixco,Puebla,Mexico,23.634501,-102.552784,Central America,LATAM
R2201,Nuevo Laredo,Tamaulipas,Mexico,23.634501,-102.552784,Central America,LATAM
R2202,Salamanca,Guanajuato,Mexico,23.634501,-102.552784,Central America,LATAM
R2203,Progreso,Yucatán,Mexico,23.634501,-102.552784,Central America,LATAM
R2204,Puerto Vallarta,Jalisco,Mexico,23.634501,-102.552784,Central America,LATAM
R2205,Silao,Guanajuato,Mexico,23.634501,-102.552784,Central America,LATAM
R2206,Garza García,Nuevo León,Mexico,23.634501,-102.552784,Central America,LATAM
R2207,San Luis Potosí,San Luis Potosí,Mexico,23.634501,-102.552784,Central America,LATAM
R2208,Zihuatanejo,Guerrero,Mexico,23.634501,-102.552784,Central America,LATAM
R2209,Guanajuato,Guanajuato,Mexico,23.634501,-102.552784,Central America,LATAM
R2210,Piedras Negras,Coahuila,Mexico,23.634501,-102.552784,Central America,LATAM
R2211,Apatzingán de la Constitución,Michoacán,Mexico,23.634501,-102.552784,Central America,LATAM
R2212,Valles,San Luis Potosí,Mexico,23.634501,-102.552784,Central America,LATAM
R2213,Madero,Tamaulipas,Mexico,23.634501,-102.552784,Central America,LATAM
R2214,Tehuacán,Puebla,Mexico,23.634501,-102.552784,Central America,LATAM
R2215,Saltillo,Coahuila,Mexico,23.634501,-102.552784,Central America,LATAM
R2216,Guzmán,Jalisco,Mexico,23.634501,-102.552784,Central America,LATAM
R2217,Acayucan,Veracruz,Mexico,23.634501,-102.552784,Central America,LATAM
R2218,Sahuayo de José María Morelos,Michoacán,Mexico,23.634501,-102.552784,Central America,LATAM
R2219,San Juan del Río,Querétaro,Mexico,23.634501,-102.552784,Central America,LATAM
R2220,Rosarito,Baja California,Mexico,23.634501,-102.552784,Central America,LATAM
R2221,Ciudad del Carmen,Campeche,Mexico,23.634501,-102.552784,Central America,LATAM
R2222,Campeche,Campeche,Mexico,23.634501,-102.552784,Central America,LATAM
R2223,Acámbaro,Guanajuato,Mexico,23.634501,-102.552784,Central America,LATAM
R2224,Huixquilucan,México,Mexico,23.634501,-102.552784,Central America,LATAM
R2225,Guasave,Sinaloa,Mexico,23.634501,-102.552784,Central America,LATAM
R2226,Durango,Durango,Mexico,23.634501,-102.552784,Central America,LATAM
R2227,Tecomán,Colima,Mexico,23.634501,-102.552784,Central America,LATAM
R2228,Iguala,Guerrero,Mexico,23.634501,-102.552784,Central America,LATAM
R2229,Guaymas,Sonora,Mexico,23.634501,-102.552784,Central America,LATAM
R2230,Ixtapaluca,México,Mexico,23.634501,-102.552784,Central America,LATAM
R2231,Miramar,Tamaulipas,Mexico,23.634501,-102.552784,Central America,LATAM
R2232,Fresnillo de González Echeverría,Zacatecas,Mexico,23.634501,-102.552784,Central America,LATAM
R2233,Villa Frontera,Coahuila,Mexico,23.634501,-102.552784,Central America,LATAM
R2234,Frontera,Tabasco,Mexico,23.634501,-102.552784,Central America,LATAM
R2235,Chilpancingo,Guerrero,Mexico,23.634501,-102.552784,Central America,LATAM
R2236,Salina Cruz,Oaxaca,Mexico,23.634501,-102.552784,Central America,LATAM
R2237,Veracruz,Veracruz,Mexico,23.634501,-102.552784,Central America,LATAM
R2238,General Escobedo,Nuevo León,Mexico,23.634501,-102.552784,Central America,LATAM
R2239,Manzanillo,Colima,Mexico,23.634501,-102.552784,Central America,LATAM
R2240,Linares,Nuevo León,Mexico,23.634501,-102.552784,Central America,LATAM
R2241,Lagos de Moreno,Jalisco,Mexico,23.634501,-102.552784,Central America,LATAM
R2242,Izúcar de Matamoros,Puebla,Mexico,23.634501,-102.552784,Central America,LATAM
R2243,Matehuala,San Luis Potosí,Mexico,23.634501,-102.552784,Central America,LATAM
R2244,Delicias,Chihuahua,Mexico,23.634501,-102.552784,Central America,LATAM
R2245,Cadereyta,Nuevo León,Mexico,23.634501,-102.552784,Central America,LATAM
R2246,Altotonga,Veracruz,Mexico,23.634501,-102.552784,Central America,LATAM
R2247,Cuautitlán,México,Mexico,23.634501,-102.552784,Central America,LATAM
R2248,Valle Hermoso,Tamaulipas,Mexico,23.634501,-102.552784,Central America,LATAM
R2249,Tulancingo,Hidalgo,Mexico,23.634501,-102.552784,Central America,LATAM
R2250,Lázaro Cárdenas,Michoacán,Mexico,23.634501,-102.552784,Central America,LATAM
R2251,Río Bravo,Tamaulipas,Mexico,23.634501,-102.552784,Central America,LATAM
R2252,Melchor Ocampo,México,Mexico,23.634501,-102.552784,Central America,LATAM
R2253,Balti,Balti,Moldova,47.411631,28.369885,Eastern Europe,Europe
R2254,Chisinau,Chisinau,Moldova,47.411631,28.369885,Eastern Europe,Europe
R2255,Ulan Bator,Ulaanbaatar,Mongolia,46.862496,103.846656,Eastern Asia,Asia Pacific
R2256,Podgorica,Podgorica,Montenegro,42.708678,19.37439,Southern Europe,Europe
R2257,Marrakech,Marrakech-Tensift-El Haouz,Morocco,31.791702,-7.09262,North Africa,Africa
R2258,Agadir,Souss-Massa-Draâ,Morocco,31.791702,-7.09262,North Africa,Africa
R2259,Casablanca,Grand Casablanca,Morocco,31.791702,-7.09262,North Africa,Africa
R2260,Tangier,Tanger-Tétouan,Morocco,31.791702,-7.09262,North Africa,Africa
R2261,Sidi Qacem,Gharb-Chrarda-Béni Hssen,Morocco,31.791702,-7.09262,North Africa,Africa
R2262,Sale,Rabat-Salé-Zemmour-Zaer,Morocco,31.791702,-7.09262,North Africa,Africa
R2263,Fes,Fès-Boulemane,Morocco,31.791702,-7.09262,North Africa,Africa
R2264,Rabat,Rabat-Salé-Zemmour-Zaer,Morocco,31.791702,-7.09262,North Africa,Africa
R2265,Tetouan,Tanger-Tétouan,Morocco,31.791702,-7.09262,North Africa,Africa
R2266,Beni Mellal,Tadla-Azilal,Morocco,31.791702,-7.09262,North Africa,Africa
R2267,Meknes,Meknès-Tafilalet,Morocco,31.791702,-7.09262,North Africa,Africa
R2268,Kenitra,Gharb-Chrarda-Béni Hssen,Morocco,31.791702,-7.09262,North Africa,Africa
R2269,Khouribga,Chaouia-Ouardigha,Morocco,31.791702,-7.09262,North Africa,Africa
R2270,Larache,Tanger-Tétouan,Morocco,31.791702,-7.09262,North Africa,Africa
R2271,Mohammedia,Grand Casablanca,Morocco,31.791702,-7.09262,North Africa,Africa
R2272,Settat,Chaouia-Ouardigha,Morocco,31.791702,-7.09262,North Africa,Africa
R2273,Safi,Doukkala-Abda,Morocco,31.791702,-7.09262,North Africa,Africa
R2274,Khenifra,Meknès-Tafilalet,Morocco,31.791702,-7.09262,North Africa,Africa
R2275,El Jadida,Doukkala-Abda,Morocco,31.791702,-7.09262,North Africa,Africa
R2276,Berrechid,Chaouia-Ouardigha,Morocco,31.791702,-7.09262,North Africa,Africa
R2277,Taza,Taza-Al Hoceima-Taounate,Morocco,31.791702,-7.09262,North Africa,Africa
R2278,Khemisset,Rabat-Salé-Zemmour-Zaer,Morocco,31.791702,-7.09262,North Africa,Africa
R2279,Guelmim,Guelmim-Es Semara,Morocco,31.791702,-7.09262,North Africa,Africa
R2280,Quelimane,Zambezia,Mozambique,-18.665695,35.529562,Eastern Africa,Africa
R2281,Chimoio,Manica,Mozambique,-18.665695,35.529562,Eastern Africa,Africa
R2282,Matola,Maputo,Mozambique,-18.665695,35.529562,Eastern Africa,Africa
R2283,Maputo,Cidade De Maputo,Mozambique,-18.665695,35.529562,Eastern Africa,Africa
R2284,Beira,Sofala,Mozambique,-18.665695,35.529562,Eastern Africa,Africa
R2285,Nampula,Nampula,Mozambique,-18.665695,35.529562,Eastern Africa,Africa
R2286,Lichinga,Niassa,Mozambique,-18.665695,35.529562,Eastern Africa,Africa
R2287,Tete,Tete,Mozambique,-18.665695,35.529562,Eastern Africa,Africa
R2288,Pemba,Cabo Delgado,Mozambique,-18.665695,35.529562,Eastern Africa,Africa
R2289,Maxixe,Inhambane,Mozambique,-18.665695,35.529562,Eastern Africa,Africa
R2290,Yangon,Yangon,Myanmar [Burma],21.913965,95.956223,Southeastern Asia,Asia Pacific
R2291,Windhoek,Khomas,Namibia,-22.95764,18.49041,Southern Africa,Africa
R2292,Kathmandu,Central,Nepal,28.394857,84.124008,Southern Asia,Asia Pacific
R2293,Almelo,Overijssel,Netherlands,52.132633,5.291266,Western Europe,Europe
R2294,Nijmegen,Gelderland,Netherlands,52.132633,5.291266,Western Europe,Europe
R2295,Amsterdam,North Holland,Netherlands,52.132633,5.291266,Western Europe,Europe
R2296,Tilburg,North Brabant,Netherlands,52.132633,5.291266,Western Europe,Europe
R2297,Utrecht,Utrecht,Netherlands,52.132633,5.291266,Western Europe,Europe
R2298,Roosendaal,North Brabant,Netherlands,52.132633,5.291266,Western Europe,Europe
R2299,Enschede,Overijssel,Netherlands,52.132633,5.291266,Western Europe,Europe
R2300,Alphen aan den Rijn,South Holland,Netherlands,52.132633,5.291266,Western Europe,Europe
R2301,Rotterdam,South Holland,Netherlands,52.132633,5.291266,Western Europe,Europe
R2302,Zeist,Utrecht,Netherlands,52.132633,5.291266,Western Europe,Europe
R2303,Sittard,Limburg,Netherlands,52.132633,5.291266,Western Europe,Europe
R2304,Leeuwarden,Friesland,Netherlands,52.132633,5.291266,Western Europe,Europe
R2305,Zaanstad,North Holland,Netherlands,52.132633,5.291266,Western Europe,Europe
R2306,Apeldoorn,Gelderland,Netherlands,52.132633,5.291266,Western Europe,Europe
R2307,Breda,North Brabant,Netherlands,52.132633,5.291266,Western Europe,Europe
R2308,Haarlem,North Holland,Netherlands,52.132633,5.291266,Western Europe,Europe
R2309,Schiedam,South Holland,Netherlands,52.132633,5.291266,Western Europe,Europe
R2310,Amersfoort,Utrecht,Netherlands,52.132633,5.291266,Western Europe,Europe
R2311,Groningen,Groningen,Netherlands,52.132633,5.291266,Western Europe,Europe
R2312,Bergen op Zoom,North Brabant,Netherlands,52.132633,5.291266,Western Europe,Europe
R2313,Velsen,North Holland,Netherlands,52.132633,5.291266,Western Europe,Europe
R2314,Emmen,Drenthe,Netherlands,52.132633,5.291266,Western Europe,Europe
R2315,Heerlen,Limburg,Netherlands,52.132633,5.291266,Western Europe,Europe
R2316,Dordrecht,South Holland,Netherlands,52.132633,5.291266,Western Europe,Europe
R2317,Doetinchem,Gelderland,Netherlands,52.132633,5.291266,Western Europe,Europe
R2318,The Hague,South Holland,Netherlands,52.132633,5.291266,Western Europe,Europe
R2319,Maastricht,Limburg,Netherlands,52.132633,5.291266,Western Europe,Europe
R2320,Amstelveen,North Holland,Netherlands,52.132633,5.291266,Western Europe,Europe
R2321,Eindhoven,North Brabant,Netherlands,52.132633,5.291266,Western Europe,Europe
R2322,Zwolle,Overijssel,Netherlands,52.132633,5.291266,Western Europe,Europe
R2323,Arnhem,Gelderland,Netherlands,52.132633,5.291266,Western Europe,Europe
R2324,Oss,North Brabant,Netherlands,52.132633,5.291266,Western Europe,Europe
R2325,Venlo,Limburg,Netherlands,52.132633,5.291266,Western Europe,Europe
R2326,Helmond,North Brabant,Netherlands,52.132633,5.291266,Western Europe,Europe
R2327,Assen,Drenthe,Netherlands,52.132633,5.291266,Western Europe,Europe
R2328,Oosterhout,North Brabant,Netherlands,52.132633,5.291266,Western Europe,Europe
R2329,Nieuwegein,Utrecht,Netherlands,52.132633,5.291266,Western Europe,Europe
R2330,Uithoorn,North Holland,Netherlands,52.132633,5.291266,Western Europe,Europe
R2331,Spijkenisse,South Holland,Netherlands,52.132633,5.291266,Western Europe,Europe
R2332,Den Helder,North Holland,Netherlands,52.132633,5.291266,Western Europe,Europe
R2333,Purmerend,North Holland,Netherlands,52.132633,5.291266,Western Europe,Europe
R2334,Leiden,South Holland,Netherlands,52.132633,5.291266,Western Europe,Europe
R2335,Veenendaal,Utrecht,Netherlands,52.132633,5.291266,Western Europe,Europe
R2336,Deventer,Overijssel,Netherlands,52.132633,5.291266,Western Europe,Europe
R2337,Capelle aan den IJssel,South Holland,Netherlands,52.132633,5.291266,Western Europe,Europe
R2338,Vlaardingen,South Holland,Netherlands,52.132633,5.291266,Western Europe,Europe
R2339,Roermond,Limburg,Netherlands,52.132633,5.291266,Western Europe,Europe
R2340,Hilversum,North Holland,Netherlands,52.132633,5.291266,Western Europe,Europe
R2341,Hengelo,Overijssel,Netherlands,52.132633,5.291266,Western Europe,Europe
R2342,Barneveld,Gelderland,Netherlands,52.132633,5.291266,Western Europe,Europe
R2343,Delft,South Holland,Netherlands,52.132633,5.291266,Western Europe,Europe
R2344,Hardenberg,Overijssel,Netherlands,52.132633,5.291266,Western Europe,Europe
R2345,Terneuzen,Zeeland,Netherlands,52.132633,5.291266,Western Europe,Europe
R2346,Alkmaar,North Holland,Netherlands,52.132633,5.291266,Western Europe,Europe
R2347,Dunedin,Otago,New Zealand,-40.900557,174.885971,Oceania,Asia Pacific
R2348,Wellington,Wellington,New Zealand,-40.900557,174.885971,Oceania,Asia Pacific
R2349,Manukau City,Auckland,New Zealand,-40.900557,174.885971,Oceania,Asia Pacific
R2350,Auckland,Auckland,New Zealand,-40.900557,174.885971,Oceania,Asia Pacific
R2351,Lower Hutt,Wellington,New Zealand,-40.900557,174.885971,Oceania,Asia Pacific
R2352,Whangarei,Northland,New Zealand,-40.900557,174.885971,Oceania,Asia Pacific
R2353,Christchurch,Canterbury,New Zealand,-40.900557,174.885971,Oceania,Asia Pacific
R2354,New Plymouth,Taranaki,New Zealand,-40.900557,174.885971,Oceania,Asia Pacific
R2355,Waitakere,Auckland,New Zealand,-40.900557,174.885971,Oceania,Asia Pacific
R2356,Napier,Hawke's Bay,New Zealand,-40.900557,174.885971,Oceania,Asia Pacific
R2357,Invercargill,Southland,New Zealand,-40.900557,174.885971,Oceania,Asia Pacific
R2358,Tauranga,Bay of Plenty,New Zealand,-40.900557,174.885971,Oceania,Asia Pacific
R2359,Papakura,Auckland,New Zealand,-40.900557,174.885971,Oceania,Asia Pacific
R2360,Rotorua,Bay of Plenty,New Zealand,-40.900557,174.885971,Oceania,Asia Pacific
R2361,Palmerston North,Manawatu-Wanganui,New Zealand,-40.900557,174.885971,Oceania,Asia Pacific
R2362,Gisborne,Gisborne,New Zealand,-40.900557,174.885971,Oceania,Asia Pacific
R2363,Paraparaumu,Wellington,New Zealand,-40.900557,174.885971,Oceania,Asia Pacific
R2364,Nelson,Nelson,New Zealand,-40.900557,174.885971,Oceania,Asia Pacific
R2365,Taupo,Waikato,New Zealand,-40.900557,174.885971,Oceania,Asia Pacific
R2366,Porirua,Wellington,New Zealand,-40.900557,174.885971,Oceania,Asia Pacific
R2367,Hamilton,Waikato,New Zealand,-40.900557,174.885971,Oceania,Asia Pacific
R2368,Timaru,Canterbury,New Zealand,-40.900557,174.885971,Oceania,Asia Pacific
R2369,Blenheim,Marlborough,New Zealand,-40.900557,174.885971,Oceania,Asia Pacific
R2370,Masterton,Wellington,New Zealand,-40.900557,174.885971,Oceania,Asia Pacific
R2371,Upper Hutt,Wellington,New Zealand,-40.900557,174.885971,Oceania,Asia Pacific
R2372,Whakatane,Bay of Plenty,New Zealand,-40.900557,174.885971,Oceania,Asia Pacific
R2373,Levin,Manawatu-Wanganui,New Zealand,-40.900557,174.885971,Oceania,Asia Pacific
R2374,Hastings,Hawke's Bay,New Zealand,-40.900557,174.885971,Oceania,Asia Pacific
R2375,Cambridge,Waikato,New Zealand,-40.900557,174.885971,Oceania,Asia Pacific
R2376,Matagalpa,Matagalpa,Nicaragua,12.865416,-85.207229,Central America,LATAM
R2377,Chinandega,Chinandega,Nicaragua,12.865416,-85.207229,Central America,LATAM
R2378,Managua,Managua,Nicaragua,12.865416,-85.207229,Central America,LATAM
R2379,Tipitapa,Managua,Nicaragua,12.865416,-85.207229,Central America,LATAM
R2380,Masaya,Masaya,Nicaragua,12.865416,-85.207229,Central America,LATAM
R2381,Granada,Granada,Nicaragua,12.865416,-85.207229,Central America,LATAM
R2382,Estelí,Estelí,Nicaragua,12.865416,-85.207229,Central America,LATAM
R2383,León,León,Nicaragua,12.865416,-85.207229,Central America,LATAM
R2384,Niamey,Niamey,Niger,17.607789,8.081666,Western Africa,Africa
R2385,Nguigmi,Diffa,Niger,17.607789,8.081666,Western Africa,Africa
R2386,Maradi,Maradi,Niger,17.607789,8.081666,Western Africa,Africa
R2387,Zinder,Zinder,Niger,17.607789,8.081666,Western Africa,Africa
R2388,Kano,Kano,Nigeria,9.081999,8.675277,Western Africa,Africa
R2389,Lagos,Lagos,Nigeria,9.081999,8.675277,Western Africa,Africa
R2390,Katsina,Katsina,Nigeria,9.081999,8.675277,Western Africa,Africa
R2391,Maiduguri,Borno,Nigeria,9.081999,8.675277,Western Africa,Africa
R2392,Ibadan,Oyo,Nigeria,9.081999,8.675277,Western Africa,Africa
R2393,Kaduna,Kaduna,Nigeria,9.081999,8.675277,Western Africa,Africa
R2394,Zaria,Kaduna,Nigeria,9.081999,8.675277,Western Africa,Africa
R2395,Aba,Abia,Nigeria,9.081999,8.675277,Western Africa,Africa
R2396,Warri,Delta,Nigeria,9.081999,8.675277,Western Africa,Africa
R2397,Port Harcourt,Rivers,Nigeria,9.081999,8.675277,Western Africa,Africa
R2398,Sokoto,Sokoto,Nigeria,9.081999,8.675277,Western Africa,Africa
R2399,Calabar,Cross River,Nigeria,9.081999,8.675277,Western Africa,Africa
R2400,Ugep,Cross River,Nigeria,9.081999,8.675277,Western Africa,Africa
R2401,Benin City,Edo,Nigeria,9.081999,8.675277,Western Africa,Africa
R2402,Ilorin,Kwara,Nigeria,9.081999,8.675277,Western Africa,Africa
R2403,Abeokuta,Ogun,Nigeria,9.081999,8.675277,Western Africa,Africa
R2404,Jos,Plateau,Nigeria,9.081999,8.675277,Western Africa,Africa
R2405,Minna,Niger,Nigeria,9.081999,8.675277,Western Africa,Africa
R2406,Enugu,Enugu,Nigeria,9.081999,8.675277,Western Africa,Africa
